date,wban,stn,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,usaf,name,country,state,call,lat,lon,elev,begin,end,point_gis,fake_date
1950-01-01,99999,308380,1950,01,01,-23.4,5,9999.9,0,1030.2,5,9999.9,0,4.8,5,11.7,4,36.9,999.9,-11,*,-36,*,0,I,999.9,1,0,0,0,0,0,308380,PETROVSKIJ ZAVOD,RS,,,51.317,108.867,+0806.0,19480101,20190831,POINT(108.867 51.317),2000-01-01
1950-01-01,99999,946100,1950,01,01,82.5,7,62.9,7,9999.9,0,9999.9,0,17.5,7,17.0,7,26.0,999.9,98.1,,68,*,0,I,999.9,0,0,0,0,0,0,946100,PERTH INTL,AS,,YPPH,-31.94,115.967,+0020.4,19471231,20190831,POINT(115.967 -31.94),2000-01-01
1950-01-01,99999,722696,1950,01,01,40.8,24,33.1,24,1022.2,24,882,24,24.2,24,1.3,24,6.0,999.9,57.4,*,32.4,*,0,I,999.9,0,0,0,0,0,0,722696,HOLLOMAN AFB,US,NM,,32.85,-106.1,+1248.0,19420902,19811110,POINT(-106.1 32.85),2000-01-01
1950-01-01,99999,747320,1950,01,01,40.8,24,33.1,24,1022.2,24,882,24,24.2,24,1.3,24,6.0,999.9,57.4,*,32.4,*,0,I,999.9,0,0,0,0,0,0,747320,HOLLOMAN AFB,US,NM,KHMN,32.85,-106.1,+1248.0,19420901,20051229,POINT(-106.1 32.85),2000-01-01
1950-01-01,99999,761300,1950,01,01,46.3,8,42.7,8,1021.9,8,9999.9,0,14.3,7,2.6,8,7.0,999.9,61,,36,,0,I,999.9,1,0,0,0,0,0,761300,VILLA AHUMADA,MX,,,30.617,-106.517,+1181.0,19490109,19740709,POINT(-106.517 30.617),2000-01-01
1950-01-01,99999,106350,1950,01,01,23.5,8,6.5,8,9999.9,0,1033.3,8,13.4,8,13.8,8,18.1,999.9,30,*,18,,0,I,999.9,0,0,0,0,0,0,106350,KLEINER FELDBERG,GM,,,50.217,8.45,+0805.0,19260501,20030816,POINT(8.45 50.217),2000-01-01
1950-01-01,24231,999999,1950,01,01,36.4,14,33.9,14,1018.4,14,999.4,14,9.4,14,4.1,14,10.1,999.9,43,*,33.1,*,99.99,,999.9,1,1,1,0,0,0,999999,ROSEBURG MUNICIPAL AP,US,OR,KRBG,43.239,-123.355,+0155.1,19480101,19650101,POINT(-123.355 43.239),2000-01-01
1950-01-01,99999,945680,1950,01,01,79.6,7,66.5,7,9999.9,0,9999.9,0,17.8,7,5.1,7,13.0,999.9,90,,66.9,,0,I,999.9,0,0,0,0,0,0,945680,BAMAGA INJINOO,AS,,YBAM,-10.951,142.459,+0010.4,19430228,20190831,POINT(142.459 -10.951),2000-01-01
1950-01-01,99999,287220,1950,01,01,6.5,4,6,4,1006.2,4,9999.9,0,3.1,4,16.5,4,19.0,999.9,18,,-4,*,0.08,F,999.9,0,0,1,0,0,0,287220,UFA,RS,,UWUU,54.558,55.874,+0136.9,19320101,20190831,POINT(55.874 54.558),2000-01-01
1950-01-01,99999,320880,1950,01,01,-1,4,9999.9,0,1008.2,4,9999.9,0,12.4,4,0.0,4,999.9,999.9,0,*,-4,,0,I,999.9,0,0,0,0,0,0,320880,UGLEGORSK,RS,,,49.067,142.033,+0043.0,19480101,20040903,POINT(142.033 49.067),2000-01-01
1950-01-01,99999,335870,1950,01,01,5.8,4,-0.8,4,1026.6,4,9999.9,0,999.9,0,16.7,4,19.0,999.9,10,,3,*,1.06,E,999.9,0,0,0,0,0,0,335870,UMAN'                        ,UP,,,48.767,30.233,+0216.0,19320101,20190831,POINT(30.233 48.767),2000-01-01
1950-01-01,99999,308460,1950,01,01,-6.6,5,-13,4,1023.8,5,9999.9,0,31.1,5,7.6,5,12.0,999.9,-4,,-9,*,0,I,999.9,0,0,0,0,0,0,308460,ULETY,RS,,,51.35,112.467,+0743.0,19480101,20190831,POINT(112.467 51.35),2000-01-01
1950-01-01,99999,040640,1950,01,01,38,4,37.5,4,999.8,4,9999.9,0,7.5,4,3.0,4,5.1,999.9,39,,36,,1.26,F,999.9,0,1,0,0,0,0,040640,KIRKJUBAEJARKLAUSTUR,IC,,,63.783,-18.067,+0038.0,19490101,20190831,POINT(-18.067 63.783),2000-01-01
1950-01-01,99999,406210,1950,01,01,40.7,4,9999.9,0,1022.1,4,9999.9,0,9.3,4,4.5,4,5.1,999.9,46.9,,33.1,,0,G,999.9,0,0,0,0,0,0,406210,KIRKUK AB,IZ,,ORKK,35.469,44.349,+0323.4,19370105,20190831,POINT(44.349 35.469),2000-01-01
1950-01-01,99999,260590,1950,01,01,-1.8,5,-5.8,5,1028.3,5,9999.9,0,4.7,5,1.9,5,1.9,999.9,1,*,-6,*,0,I,999.9,0,0,0,0,0,0,260590,KINGISEPP,RS,,,59.367,28.6,+0019.0,19480101,20190831,POINT(28.6 59.367),2000-01-01
1950-01-01,99999,302300,1950,01,01,-52,5,9999.9,0,1032,4,9999.9,0,999.9,0,0.0,5,999.9,999.9,-47,*,-58,*,0.02,E,999.9,1,0,1,0,0,0,302300,KIRENSK,RS,,UIKK,57.767,108.067,+0258.0,19320101,20190831,POINT(108.067 57.767),2000-01-01
1950-01-01,99999,279570,1950,01,01,-2,6,9999.9,0,1009.5,6,9999.9,0,6.3,6,9.3,6,12.0,999.9,1,,-6,,99.99,,999.9,0,0,1,0,0,0,279570,KIRSANOV,RS,,,52.667,42.717,+0169.0,19460306,20190831,POINT(42.717 52.667),2000-01-01
1950-01-01,99999,762200,1950,01,01,43.5,8,31.4,8,1016.5,8,9999.9,0,38.2,8,0.0,8,999.9,999.9,66,,27,,0,I,999.9,0,0,0,0,0,0,762200,TEMOSACHIC  CHIH.            ,MX,,,28.95,-107.817,+1932.0,19490101,20190831,POINT(-107.817 28.95),2000-01-01
1950-01-01,99999,062500,1950,01,01,34.2,8,31.4,8,9999.9,0,1030,8,8.6,8,16.0,8,23.9,999.9,41,*,28,,0,I,999.9,0,0,0,0,0,0,062500,TERSCHELLING(LGT-H)          ,NL,,,53.367,5.217,+0027.0,19490101,20051203,POINT(5.217 53.367),2000-01-01
1950-01-01,99999,279280,1950,01,01,2.4,5,-4.4,5,1014.7,4,9999.9,0,8,5,15.5,5,16.9,999.9,7,,-4,,0.02,E,999.9,0,1,1,0,0,0,279280,ELEC,RS,,,52.633,38.517,+0168.0,19480101,20190831,POINT(38.517 52.633),2000-01-01
1950-01-01,99999,285060,1950,01,01,-2,5,-7.2,5,1002.9,5,9999.9,0,3.1,4,4.0,5,9.9,999.9,14,*,-18,*,0.08,E,999.9,0,0,1,0,0,0,285060,ELABUGA,RS,,,55.767,52.067,+0091.0,19460101,20190829,POINT(52.067 55.767),2000-01-01
1950-01-01,99999,040480,1950,01,01,41.5,4,39.5,4,996.3,4,9999.9,0,8.4,4,20.7,4,23.9,999.9,43,,39,,0.51,F,999.9,0,1,0,0,0,0,040480,VESTMANNAEYJAR,IC,,BIVM,63.424,-20.279,+0099.4,19310103,20190831,POINT(-20.279 63.424),2000-01-01
1950-01-01,99999,335620,1950,01,01,6,5,2.8,5,1026.8,5,9999.9,0,5.5,5,12.2,5,22.9,999.9,10,,1,*,0.01,E,999.9,0,0,1,0,0,0,335620,VINNYTSIA,UP,,,49.233,28.6,+0298.0,19460403,20190831,POINT(28.6 49.233),2000-01-01
1950-01-01,99999,246410,1950,01,01,-31.8,7,-37.7,7,1015.9,7,9999.9,0,8.9,7,8.6,6,14.0,999.9,-26,*,-47,,0.01,E,999.9,0,0,1,0,0,0,246410,VILJUJSK,RS,,,63.767,121.617,+0111.0,19370101,20190831,POINT(121.617 63.767),2000-01-01
1950-01-01,23244,999999,1950,01,01,38.5,24,35.1,24,1017.7,24,1016.8,24,2.7,24,2.1,24,8.0,999.9,51.1,*,32,*,0,I,999.9,1,0,0,0,0,0,999999,MOUNTAIN VIEW MOFFETT FLD NAS,US,CA,KNUQ,37.406,-122.048,+0010.4,19450303,19721231,POINT(-122.048 37.406),2000-01-01
1950-01-01,26620,702031,1950,01,01,6.3,24,0.7,24,1013.2,24,1012.6,24,2.6,24,16.1,24,21.0,999.9,12.9,*,0,*,99.99,,999.9,1,0,1,0,0,0,702031,MOSES POINT,US,AK,,64.7,-162.05,+0006.1,19430608,19790128,POINT(-162.05 64.7),2000-01-01
1950-01-01,24215,999999,1950,01,01,27.9,24,21.2,24,1017.3,24,890.2,24,14.9,24,3.9,24,10.1,999.9,39.9,*,21,*,0,I,999.9,0,0,0,0,0,0,999999,MOUNT SHASTA,US,CA,KMHS,41.333,-122.333,+1077.5,19480401,19761231,POINT(-122.333 41.333),2000-01-01
1950-01-01,93906,999999,1950,01,01,66.6,11,58.3,11,1026.5,11,9999.9,0,10.7,11,10.6,11,15.0,999.9,73,*,60.1,*,0,I,999.9,0,0,0,0,0,0,999999,NEW ORLEANS NAS,US,LA,,30.033,-90.083,+0004.0,19490101,19571231,POINT(-90.083 30.033),2000-01-01
1950-01-01,14786,999999,1950,01,01,38.2,14,26.4,14,1032,14,1031.4,14,4.4,14,6.8,14,11.1,999.9,42.1,*,30.9,*,0,I,999.9,0,0,0,0,0,0,999999,NEW YORK FLOYD BENNE,US,NY,NSC,40.583,-73.883,+0004.9,19450401,19701101,POINT(-73.883 40.583),2000-01-01
1950-01-01,14758,999999,1950,01,01,34.9,16,21.1,16,1031.9,16,1031.5,16,5.1,16,2.2,16,4.1,999.9,39.9,*,24.1,*,99.99,,999.9,0,1,1,0,0,0,999999,NEW HAVEN TWEED AIRPORT,US,CT,KHVN,41.264,-72.887,+0004.0,19480101,19690601,POINT(-72.887 41.264),2000-01-01
1950-01-01,99999,360460,1950,01,01,-16.7,4,-20,4,1028.8,4,9999.9,0,999.9,0,0.0,4,999.9,999.9,-4,*,-35,,0,I,999.9,0,0,0,0,0,0,360460,BELOKURIHA,RS,,,51.967,84.95,+0260.0,19361231,19620811,POINT(84.95 51.967),2000-01-01
1950-01-01,99999,229390,1950,01,01,-15,4,-20,4,1024.8,4,9999.9,0,6.2,4,9.0,4,12.0,999.9,-13,,-17,,0,I,999.9,0,0,0,0,0,0,229390,BELOZERSK,RS,,,60.017,37.75,+0131.0,19320101,20190831,POINT(37.75 60.017),2000-01-01
1950-01-01,00355,949999,1950,01,01,64,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,10.2,6,18.1,999.9,73.9,*,55.6,*,0,I,999.9,0,0,0,0,0,0,949999,LAKE LEAKE CHALET,AS,,,-42.02,147.8,+0580.0,19440316,19580531,POINT(147.8 -42.02),2000-01-01
1950-01-01,99999,940270,1950,01,01,79.3,7,75.2,7,9999.9,0,9999.9,0,24.9,7,2.0,7,5.1,999.9,87.1,,73.9,,2.76,G,999.9,0,0,0,0,0,0,940270,LAE,PP,,,-6.733,147,+0009.0,19430930,20050127,POINT(147 -6.733),2000-01-01
1950-01-01,93193,723890,1950,01,01,37.5,24,37,24,1019.5,24,1007.3,24,1.1,24,3.1,24,8.0,999.9,40.3,,35.4,,0,G,999.9,1,1,0,0,0,0,723890,FRESNO YOSEMITE INTERNATIONAL,US,CA,KFAT,36.78,-119.719,+0101.5,19411204,20190831,POINT(-119.719 36.78),2000-01-01
1950-01-01,13866,999999,1950,01,01,45.5,24,37.9,24,1031.1,24,995.6,24,3.4,24,1.1,24,6.0,999.9,53.1,*,41,*,99.99,,999.9,1,1,0,0,0,0,999999,CHARLESTON KANAWHA ARPT,US,WV,KCRW,38.379,-81.59,+0299.3,19490201,19721231,POINT(-81.59 38.379),2000-01-01
1950-01-01,13981,999999,1950,01,01,50.2,24,49.2,24,1023.3,24,987.4,24,1.6,24,7.4,24,17.1,999.9,53.1,*,48,*,99.99,,999.9,1,1,0,0,0,0,999999,CHANUTE MARTIN JOHNSON AP,US,KS,KCNU,37.67,-95.484,+0308.2,19480101,19650101,POINT(-95.484 37.67),2000-01-01
1950-01-01,13880,722080,1950,01,01,48,24,38.2,24,1032.7,24,1031,24,12,24,3.9,24,8.0,999.9,65.3,,34,*,0,G,999.9,0,0,0,0,0,0,722080,CHARLESTON AFB/INTERNATIONAL,US,SC,KCHS,32.899,-80.041,+0012.2,19450101,20190901,POINT(-80.041 32.899),2000-01-01
1950-01-01,13881,999999,1950,01,01,42.5,24,28,24,1034,24,1005.2,24,7.6,24,2.2,24,8.0,999.9,55.9,*,32,*,0,I,999.9,0,0,0,0,0,0,999999,CHARLOTTE DOUGLAS MUNICIPAL A,US,NC,KCLT,35.224,-80.955,+0234.4,19480101,19721231,POINT(-80.955 35.224),2000-01-01
1950-01-01,99999,407450,1950,01,01,30.9,12,17.8,12,9999.9,0,996.3,11,15.3,12,2.1,12,8.9,999.9,44.1,,17.1,,0,I,999.9,1,0,0,0,0,0,407450,MASHHAD INTL,IR,,OIMM,36.235,59.641,+0994.6,19440103,20190831,POINT(59.641 36.235),2000-01-01
1950-01-01,23063,999999,1950,01,01,20.9,24,12.8,24,1031.1,24,802.9,24,22.2,24,0.9,24,11.1,999.9,45,*,5,*,99.99,,999.9,0,1,0,0,0,0,999999,EAGLE COUNTY AP,US,CO,KEGE,39.65,-106.917,+1991.9,19480101,19721231,POINT(-106.917 39.65),2000-01-01
1950-01-01,14991,999999,1950,01,01,34.9,24,33.8,24,1022,24,988.3,24,2.7,24,5.9,24,10.1,999.9,39.9,*,28.9,*,99.99,,999.9,1,1,0,0,0,0,999999,EAU CLAIRE MUNICIPAL AP,US,WI,KEAU,44.867,-91.488,+0272.8,19491001,19721231,POINT(-91.488 44.867),2000-01-01
1950-01-01,99999,286610,1950,01,01,-1.5,4,-9.5,4,1013.8,4,9999.9,0,3,4,4.0,4,6.0,999.9,0,*,-4,*,99.99,,999.9,0,0,1,0,0,0,286610,KURGAN,RS,,,55.467,65.4,+0074.0,19320101,20190831,POINT(65.4 55.467),2000-01-01
1950-01-01,99999,040030,1950,01,01,41,4,9999.9,0,9999.9,0,9999.9,0,37.3,4,6.2,4,8.9,999.9,43,*,39,*,0.08,E,999.9,0,1,0,0,0,0,040030,KVIGINDISDALUR,IC,,,65.55,-24.017,+0049.0,19310101,20070307,POINT(-24.017 65.55),2000-01-01
1950-01-01,99999,297060,1950,01,01,-9,4,-13.8,4,1023.5,4,9999.9,0,6.2,4,8.4,4,14.0,999.9,-6,,-22,,0,I,999.9,0,0,0,0,0,0,297060,KUPINO,RS,,,54.367,77.283,+0115.0,19480101,20190831,POINT(77.283 54.367),2000-01-01
1950-01-01,99999,314440,1950,01,01,-35.4,7,-43.8,6,1021.7,7,9999.9,0,999.9,0,1.1,7,4.1,999.9,-26,*,-49,,0,I,999.9,0,0,0,0,0,0,314440,KUMARA,RS,,,51.583,126.75,+0173.0,19460307,19740415,POINT(126.75 51.583),2000-01-01
1950-01-01,99999,014150,1950,01,01,40.6,8,38.5,8,1021.5,8,9999.9,0,3.6,8,15.1,8,28.9,999.9,46,*,34,,0.16,F,999.9,0,1,0,0,0,0,014150,SOLA,NO,,ENZV,58.877,5.638,+0008.8,19400410,20190831,POINT(5.638 58.877),2000-01-01
1950-01-01,99999,319150,1950,01,01,0.5,4,-33.3,4,1014,4,9999.9,0,5.6,4,10.7,4,36.9,999.9,7,,-15,,0.08,E,999.9,0,0,1,0,0,0,319150,POGRANICHNYJ,RS,,,44.4,131.383,+0211.0,19471231,20190831,POINT(131.383 44.4),2000-01-01
1950-01-01,99999,319530,1950,01,01,15.4,5,-13.2,5,1010.6,5,9999.9,0,11.2,5,3.2,5,8.0,999.9,27,,1,,99.99,,999.9,0,0,1,0,0,0,319530,PLASTUN WEST,RS,,,44.75,136.15,+0352.0,19471231,19581210,POINT(136.15 44.75),2000-01-01
1950-01-01,99999,287110,1950,01,01,-4.5,4,-7,4,1003.6,4,9999.9,0,2.5,4,9.0,4,12.0,999.9,10,*,-11,*,0.08,F,999.9,0,0,1,0,0,0,287110,BUGUL'MA,RS,,,54.617,52.8,+0303.0,19460309,20190825,POINT(52.8 54.617),2000-01-01
1950-01-01,14797,999999,1950,01,01,34.9,12,26,12,1031,12,981.9,12,6.5,12,5.8,12,12.0,999.9,37,*,33.1,*,99.99,,999.9,0,0,1,0,0,0,999999,BEAR MOUNTAIN WB,US,NY,,41.317,-74,+0396.8,19480101,19530515,POINT(-74 41.317),2000-01-01
1950-01-01,13970,999999,1950,01,01,64.3,24,59.4,24,1025.9,24,1023.2,24,9.2,24,9.1,24,14.0,999.9,72,*,59,*,0,I,999.9,0,0,0,0,0,0,999999,BATON ROUGE RYAN ARPT,US,LA,KBTR,30.537,-91.147,+0023.2,19480701,19721231,POINT(-91.147 30.537),2000-01-01
1950-01-01,13883,999999,1950,01,01,44.9,24,29.9,24,1033.5,24,1025,24,11.6,24,1.3,24,5.1,999.9,64,*,32,*,0,I,999.9,0,0,0,0,0,0,999999,COLUMBIA METRO ARPT,US,SC,KCAE,33.942,-81.118,+0068.6,19480101,19721231,POINT(-81.118 33.942),2000-01-01
1950-01-01,99999,727834,1950,01,01,23,24,14.3,24,9999.9,0,9999.9,0,20.8,24,8.2,24,15.9,999.9,30.4,*,16.3,*,99.99,,999.9,0,0,1,0,0,0,727834,COEUR D ALENE AIR TE,US,ID,KCOE,47.767,-116.817,+0707.0,19480101,20051231,POINT(-116.817 47.767),2000-01-01
1950-01-01,13983,999999,1950,01,01,51.3,24,49.3,24,1022.9,24,994.1,24,3.3,24,6.1,24,8.9,999.9,59,*,48.9,*,99.99,,999.9,1,1,0,0,0,0,999999,COLUMBIA MUNICIPAL AP,US,MO,COU,38.967,-92.367,+0237.1,19450101,19691101,POINT(-92.367 38.967),2000-01-01
1950-01-01,93842,722255,1950,01,01,51,24,37.8,24,1031.7,24,1017.1,24,9.4,24,5.9,24,8.9,999.9,64,*,44.1,*,0,I,999.9,0,0,0,0,0,0,722255,COLUMBUS METRO AIRPORT,US,GA,KCSG,32.516,-84.942,+0119.5,19480101,20190831,POINT(-84.942 32.516),2000-01-01
1950-01-01,99999,108520,1950,01,01,24.8,8,19,8,1032.5,8,9999.9,0,12.7,8,5.1,8,8.9,999.9,32,,21,,0,I,999.9,0,0,0,0,0,0,108520,AUGSBURG,GM,,EDMA,48.425,10.932,+0461.8,19371101,20190831,POINT(10.932 48.425),2000-01-01
1950-01-01,99999,308020,1950,01,01,-14.8,5,-22.5,4,9999.9,0,9999.9,0,999.9,0,2.0,5,9.9,999.9,1,*,-29,,0,I,999.9,0,0,0,0,0,0,308020,MONDY,RS,,,51.683,100.983,+1304.0,19490101,20190831,POINT(100.983 51.683),2000-01-01
1950-01-01,99999,319390,1950,01,01,-5.5,4,-8,4,1013.8,4,9999.9,0,6.4,4,0.0,4,999.9,999.9,7,*,-35,,0.04,E,999.9,0,0,1,0,0,0,319390,CUGUEVKA,RS,,,44.15,133.867,+0259.0,19480101,20180808,POINT(133.867 44.15),2000-01-01
1950-01-01,99999,303930,1950,01,01,-21.4,5,-58.6,5,1034.4,4,9999.9,0,0.4,5,0.0,5,999.9,999.9,9999.9,,9999.9,,0.02,E,999.9,1,0,1,0,0,0,303930,CULMAN/NERIUGRI,RS,,UE40 ,56.833,124.867,+0859.0,19480101,20190831,POINT(124.867 56.833),2000-01-01
1950-01-01,99999,062900,1950,01,01,29.6,8,22.3,8,9999.9,0,1031.2,8,6.3,8,3.9,8,7.0,999.9,36,,25,,0,I,999.9,0,0,0,0,0,0,062900,TWENTHE,NL,,EHTW,52.27,6.874,+0034.7,19490101,20190831,POINT(6.874 52.27),2000-01-01
1950-01-01,99999,345450,1950,01,01,2.3,4,-7.2,4,1013.7,4,9999.9,0,4,4,14.8,4,19.0,999.9,3,*,0,*,0.01,E,999.9,0,0,0,0,0,0,345450,MOROZOVSK,RS,,,48.35,41.867,+0090.0,19470502,20190819,POINT(41.867 48.35),2000-01-01
1950-01-01,99999,319990,1950,01,01,18.5,6,9.6,6,1011.5,6,9999.9,0,12.4,6,1.4,6,4.1,999.9,28,,-4,,0.02,E,999.9,0,0,0,0,0,0,319990,MORYAK-RYBOLOV NORTH,RS,,,43.367,134.8,+0002.0,19480101,19551231,POINT(134.8 43.367),2000-01-01
1950-01-01,99999,249440,1950,01,01,-43.3,6,9999.9,0,1024.9,6,9999.9,0,3.7,6,5.7,6,14.0,999.9,-27,*,-56,,99.99,,999.9,0,0,1,0,0,0,249440,OLEKMINSK,RS,,,60.4,120.417,+0229.6,19311231,20190831,POINT(120.417 60.4),2000-01-01
1950-01-01,99999,309610,1950,01,01,-30.3,6,-33.3,6,1027.7,6,9999.9,0,999.9,0,0.0,5,999.9,999.9,-17,,-36,,0,I,999.9,0,0,0,0,0,0,309610,OLOVJANNAJA,RS,,,50.95,115.583,+0640.0,19480102,20180808,POINT(115.583 50.95),2000-01-01
1950-01-01,99999,943050,1950,01,01,90.4,7,73.2,7,9999.9,0,9999.9,0,10.3,7,14.5,7,22.9,999.9,100,,84,,0,I,999.9,0,0,0,0,0,0,943050,ONSLOW,AS,,,-21.633,115.117,+0004.0,19471231,20120719,POINT(115.117 -21.633),2000-01-01
1950-01-01,99999,315270,1950,01,01,-29,7,-34.7,6,1019.9,7,9999.9,0,2.9,7,1.4,7,6.0,999.9,-17,*,-40,,0,I,999.9,0,0,0,0,0,0,315270,ZAVITAJA,RS,,,50.117,129.467,+0241.0,19471231,20190831,POINT(129.467 50.117),2000-01-01
1950-01-01,40309,914080,1950,01,01,80.9,8,74.7,8,1003.6,8,1000.1,8,14.3,8,4.0,8,8.0,999.9,83.3,*,78.3,*,0,I,999.9,0,0,0,0,0,0,914080,BABELTHUAP/KOROR AIR,PS,PC,PTKR,7.333,134.483,+0033.2,19470630,20091231,POINT(134.483 7.333),2000-01-01
1950-01-01,00013,949999,1950,01,01,90.3,7,72.4,7,9999.9,0,9999.9,0,999.9,0,14.5,7,22.9,999.9,97.5,*,83.7,*,0,I,999.9,0,0,0,0,0,0,949999,ONSLOWAMO,AS,,,-21.67,115.12,+0004.6,19400731,19750228,POINT(115.12 -21.67),2000-01-01
1950-01-01,23068,999999,1950,01,01,38.7,23,12,23,1020,23,854.3,23,77.6,23,4.8,23,11.1,999.9,60.1,*,21.9,*,0,I,999.9,0,0,0,0,0,0,999999,PUEBLO WB AIRPORT,US,CO,,38.233,-104.633,+1464.9,19480101,19540701,POINT(-104.633 38.233),2000-01-01
1950-01-01,93058,724640,1950,01,01,38.5,24,12.2,24,1020,23,854.3,23,77.7,24,4.9,24,11.1,999.9,60.3,*,22.5,*,0,I,999.9,0,0,0,0,0,0,724640,PUEBLO MEMORIAL AIRPORT,US,CO,KPUB,38.29,-104.498,+1438.7,19421001,20190831,POINT(-104.498 38.29),2000-01-01
1950-01-01,13868,999999,1950,01,01,41.4,24,34.1,24,1032.4,23,952.4,24,6.2,24,3.9,24,8.9,999.9,57.9,*,30.9,*,99.99,,999.9,0,1,0,0,0,0,999999,PULASKI,US,VA,KPSK,37.133,-80.683,+0641.6,19490101,19550101,POINT(-80.683 37.133),2000-01-01
1950-01-01,22525,999999,1950,01,01,68.6,24,59.2,24,1011,24,1007.3,24,19.9,24,3.1,24,8.9,999.9,82.9,*,59,*,0,I,999.9,0,0,0,0,0,0,999999,PUUNENE CAA AP,US,HI,,20.833,-156.467,+0039.9,19491001,19581220,POINT(-156.467 20.833),2000-01-01
1950-01-01,99999,062300,1950,01,01,32.6,7,29,7,9999.9,0,1030.6,7,5.6,7,10.5,7,14.0,999.9,41,,27,,0,I,999.9,0,0,0,0,0,0,062300,DEN HELDER,NL,,,52.967,4.75,+0007.0,19310101,19730107,POINT(4.75 52.967),2000-01-01
1950-01-01,93839,999999,1950,01,01,56.1,17,52.3,17,1025.4,17,1016.1,5,5.1,17,8.0,17,12.0,999.9,59,*,53.1,*,99.99,,999.9,1,1,0,0,0,0,999999,MEMPHIS NAS,US,TN,KNQA,35.35,-89.867,+0097.5,19450301,20041231,POINT(-89.867 35.35),2000-01-01
1950-01-01,99999,317350,1950,01,01,-9,6,9999.9,0,1012,6,9999.9,0,999.9,0,18.5,6,28.9,999.9,-6,*,-15,*,99.99,,999.9,0,0,1,0,0,0,317350,NOVY,RS,,UHHH,48.528,135.188,+0075.0,19311231,20190831,POINT(135.188 48.528),2000-01-01
1950-01-01,99999,308290,1950,01,01,-26.9,7,-32.6,5,1032,7,9999.9,0,999.9,0,0.0,7,999.9,999.9,-15,,-33,*,0,I,999.9,0,0,0,0,0,0,308290,NOVOSELENGINSK,RS,,,51.1,106.65,+0556.0,19480101,20190824,POINT(106.65 51.1),2000-01-01
1950-01-01,99999,761220,1950,01,01,45.7,8,34.3,8,1019.2,8,9999.9,0,23.4,8,2.6,8,4.1,999.9,60.1,,37,,0,I,999.9,0,0,0,0,0,0,761220,NUEVA CASAS GRANDES   CHIH.  ,MX,,,30.367,-107.95,+1487.0,19490301,20190831,POINT(-107.95 30.367),2000-01-01
1950-01-01,23156,999999,1950,01,01,46.8,24,32.9,24,1018,24,926.8,24,20.4,24,4.2,24,11.1,999.9,57.9,*,37.9,*,0,I,999.9,1,0,0,0,0,0,999999,BEAUMONT 1 E                 ,US,CA,BUO,33.933,-116.967,+0794.0,19480101,19530826,POINT(-116.967 33.933),2000-01-01
1950-01-01,14815,999999,1950,01,01,41,24,40.4,24,1025.8,24,990.5,24,1.7,24,4.2,24,6.0,999.9,45,*,39,*,99.99,,999.9,1,1,0,0,0,0,999999,BATTLE CREEK KELLOGG AP,US,MI,KBTL,42.308,-85.251,+0286.2,19490101,19550101,POINT(-85.251 42.308),2000-01-01
1950-01-01,24119,999999,1950,01,01,29,24,18,24,1015.2,24,857.9,24,38.9,24,9.1,24,19.0,999.9,46.9,*,18,*,0,I,999.9,0,0,0,0,0,0,999999,BATTLE MOUNTAIN LANDER COUNTY,US,NV,KBAM,40.612,-116.892,+1381.4,19481101,19550101,POINT(-116.892 40.612),2000-01-01
1950-01-01,99999,313000,1950,01,01,-47.6,5,-50.4,5,1021.1,5,9999.9,0,999.9,0,0.0,5,999.9,999.9,-38,*,-53,*,0,I,999.9,0,0,0,0,0,0,313000,ZEJA,RS,,,53.7,127.3,+0229.0,19480101,20190831,POINT(127.3 53.7),2000-01-01
1950-01-01,99999,408230,1950,01,01,40.1,5,19.2,5,9999.9,0,9999.9,0,6.7,5,0.0,5,999.9,999.9,51.1,,21.9,,0,I,999.9,0,0,0,0,0,0,408230,ZAWIDAN,IR,,,29.5,60.883,+1438.4,19490301,19530731,POINT(60.883 29.5),2000-01-01
1950-01-01,99999,305210,1950,01,01,-26.7,6,-29.5,6,1029.6,6,9999.9,0,999.9,0,0.3,6,1.9,999.9,-20,,-31,,0.04,F,999.9,0,0,1,0,0,0,305210,ZHIGALOVO,RS,,,54.8,105.167,+0418.0,19480101,20190831,POINT(105.167 54.8),2000-01-01
1950-01-01,99999,330270,1950,01,01,9.5,6,4.7,6,1026.5,6,9999.9,0,999.9,0,7.0,6,9.9,999.9,14,,1,,0.02,E,999.9,0,0,1,0,0,0,330270,ZHITCKOVICHI,BO,,,52.217,27.867,+0137.0,19460403,20190831,POINT(27.867 52.217),2000-01-01
1950-01-01,11618,999999,1950,01,01,73.9,24,67.8,24,1016.9,24,1015.5,24,8.8,24,10.0,24,19.0,999.9,77,*,69.1,*,99.99,,999.9,0,1,0,0,0,0,999999,SAN JUAN NS,RQ,,,18.467,-66.117,+0013.1,19450301,19620501,POINT(-66.117 18.467),2000-01-01
